gene_id	microbiota	se	pval	chr	gene_name	Tissue	diseases
ENSG00000282995.1	genus.Sutterella.id.2896	0.0172202078555277	0.00040975534027722	20	FRG1EP	Sigmoid	NA
ENSG00000135968.20	genus.Sutterella.id.2896	0.0190754782730156	0.000365859979820017	2	GCC2	Sigmoid	NA
ENSG00000138078.15	genus.Sutterella.id.2896	0.0239263273823037	9.51319827489552e-05	2	PREPL	Sigmoid	NA
ENSG00000146556.14	genus.Sutterella.id.2896	0.0131810547071782	0.00020488229100541	2	WASH2P	Sigmoid	NA
ENSG00000162927.13	genus.Sutterella.id.2896	0.0130856387420209	5.0820447271162e-05	2	PUS10	Sigmoid	NA
ENSG00000231943.7	genus.Sutterella.id.2896	0.0217688603924086	0.00061418505738059	2	PGM5P4-AS1	Sigmoid	NA
ENSG00000236397.3	genus.Sutterella.id.2896	0.00931034003007653	8.71284411479061e-05	2	DDX11L2	Sigmoid	NA
ENSG00000279267.1	genus.Sutterella.id.2896	0.0132327410309122	4.10599874258884e-05	2	RP11-395L14.18	Sigmoid	NA
ENSG00000114904.12	genus.Sutterella.id.2896	0.0302734844630628	0.000376543826113487	3	NEK4	Sigmoid	NA
ENSG00000272758.5	genus.Sutterella.id.2896	0.0194870907341768	1.63137224369999e-07	3	RP11-299J3.8	Sigmoid	Atrial_fibrillation
ENSG00000272758.5	genus.Sutterella.id.2896	0.0194870907341768	1.63137224369999e-07	3	RP11-299J3.8	Sigmoid	K81 Cholecystitis
ENSG00000186952.14	genus.Sutterella.id.2896	0.01412529866808	0.000287905920774372	5	TMEM232	Sigmoid	NA
ENSG00000127948.15	genus.Sutterella.id.2896	0.0245228935350622	0.000217054823237847	7	POR	Sigmoid	NA
ENSG00000226824.6	genus.Sutterella.id.2896	0.00436875659963743	6.31810178895284e-05	7	RP4-756H11.3	Sigmoid	NA
ENSG00000120539.14	genus.Coprococcus3.id.11303	0.0117423874191056	8.22811997709667e-05	10	MASTL	Sigmoid	NA
ENSG00000283709.1	genus.Coprococcus3.id.11303	0.0201185743868178	0.00035532366470332	10	LINC00202-1	Sigmoid	NA
ENSG00000116157.5	genus.Coprococcus3.id.11303	0.0145695454257958	0.000102885800365848	1	GPX7	Sigmoid	NA
ENSG00000182109.7	genus.Coprococcus3.id.11303	0.0244315700782235	0.000357064506460558	1	RP11-69E11.4	Sigmoid	NA
ENSG00000160284.14	genus.Coprococcus3.id.11303	0.00876401692096677	0.000185861789600176	21	SPATC1L	Sigmoid	NA
ENSG00000196236.12	genus.Coprococcus3.id.11303	0.0182489066505174	0.000384266200319755	22	XPNPEP3	Sigmoid	NA
ENSG00000151806.13	genus.Coprococcus3.id.11303	0.0154715521588259	3.13573766338478e-06	4	GUF1	Sigmoid	NA
ENSG00000163281.11	genus.Coprococcus3.id.11303	0.0181262082738148	3.96767575331402e-06	4	GNPDA2	Sigmoid	NA
ENSG00000269893.6	genus.Coprococcus3.id.11303	0.0189681295167437	0.000203340946065773	4	SNHG8	Sigmoid	NA
ENSG00000186470.13	genus.Coprococcus3.id.11303	0.00644682892127201	0.000431293053762615	6	BTN3A2	Sigmoid	NA
ENSG00000204644.9	genus.Coprococcus3.id.11303	0.00463260436467307	0.00050586980018982	6	ZFP57	Sigmoid	NA
ENSG00000215190.9	genus.Coprococcus3.id.11303	0.00554701014398679	4.80610839707442e-10	6	LINC00680	Sigmoid	Systolic_Blood_Pressure
ENSG00000272316.1	genus.Coprococcus3.id.11303	0.0150402632937901	4.62342244802018e-08	6	XXbac-BPGBPG55C20.2	Sigmoid	NA
ENSG00000134809.8	genus.Coprococcus3.id.11303	0.00994953143794807	0.000350927599515824	11	TIMM10	Sigmoid	NA
ENSG00000156603.15	genus.Coprococcus3.id.11303	0.0207263118114636	0.000557228010779966	11	MED19	Sigmoid	NA
ENSG00000167325.14	genus.Coprococcus3.id.11303	0.0250471032114747	0.000226103650932318	11	RRM1	Sigmoid	NA
ENSG00000010626.14	genus.Coprococcus3.id.11303	0.00291844344530609	3.18850834061167e-67	12	LRRC23	Sigmoid	NA
ENSG00000069493.14	genus.Coprococcus3.id.11303	0.00408673824984018	1.17085942220386e-07	12	CLEC2D	Sigmoid	NA
ENSG00000089818.17	genus.Coprococcus3.id.11303	0.00695879278021611	3.77177866855767e-07	12	NECAP1	Sigmoid	NA
ENSG00000111671.9	genus.Coprococcus3.id.11303	0.00228491753975834	4.35861845314813e-68	12	SPSB2	Sigmoid	NA
ENSG00000111676.14	genus.Coprococcus3.id.11303	0.0138464166309522	1.42304398961338e-28	12	ATN1	Sigmoid	NA
ENSG00000111678.10	genus.Coprococcus3.id.11303	0.00887165035268196	1.85890965195624e-33	12	C12orf57	Sigmoid	NA
ENSG00000136052.9	genus.Coprococcus3.id.11303	0.0297360936557148	0.000507150656794194	12	SLC41A2	Sigmoid	NA
ENSG00000139168.7	genus.Coprococcus3.id.11303	0.022257297362414	0.0005429753609509	12	ZCRB1	Sigmoid	NA
ENSG00000164845.16	genus.Coprococcus3.id.11303	0.00493266819169047	1.46908555423422e-06	12	FAM86FP	Sigmoid	NA
ENSG00000171847.10	genus.Coprococcus3.id.11303	0.00992966498336844	0.000345489309054449	12	FAM90A1	Sigmoid	NA
ENSG00000184293.7	genus.Coprococcus3.id.11303	0.00238035514421038	0.000383428318571899	12	CLECL1	Sigmoid	NA
ENSG00000240370.6	genus.Coprococcus3.id.11303	0.00498882819921492	7.06879798249044e-45	12	RPL13P5	Sigmoid	NA
ENSG00000248593.3	genus.Coprococcus3.id.11303	0.0170248862898546	2.73084067414373e-05	12	DSTNP2	Sigmoid	NA
ENSG00000256069.7	genus.Coprococcus3.id.11303	0.00183450356224969	9.70964975346752e-23	12	A2MP1	Sigmoid	NA
ENSG00000257027.1	genus.Coprococcus3.id.11303	0.00660685508790207	0.000223253418590073	12	RP11-705C15.3	Sigmoid	NA
ENSG00000174373.16	genus.Coprococcus3.id.11303	0.0112989126408376	0.000224388678112232	14	RALGAPA1	Sigmoid	NA
ENSG00000183793.13	genus.Coprococcus3.id.11303	0.00937960008781527	2.36639362337177e-05	16	NPIPA5	Sigmoid	NA
ENSG00000124207.16	genus.Coprococcus3.id.11303	0.0202477769413183	0.0004158699641806	20	CSE1L	Sigmoid	NA
ENSG00000132031.12	genus.Coprococcus3.id.11303	0.0135271665305008	0.000415597465990812	2	MATN3	Sigmoid	NA
ENSG00000280374.1	genus.Coprococcus3.id.11303	0.0185574555088464	4.28689966851392e-05	2	RP11-337N6.3	Sigmoid	NA
ENSG00000004534.14	genus.Coprococcus3.id.11303	0.00972589616762584	7.21485714866273e-05	3	RBM6	Sigmoid	NA
ENSG00000164081.12	genus.Coprococcus3.id.11303	0.0189811323219508	5.49182619380327e-06	3	TEX264	Sigmoid	NA
ENSG00000186952.14	genus.Coprococcus3.id.11303	0.011830683116534	0.000162211885618029	5	TMEM232	Sigmoid	NA
ENSG00000226824.6	genus.Coprococcus3.id.11303	0.0039840541045868	4.82270332834826e-06	7	RP4-756H11.3	Sigmoid	NA
ENSG00000237310.1	genus.Coprococcus3.id.11303	0.00869064852772643	1.01028744595813e-08	7	GS1-124K5.4	Sigmoid	NA
ENSG00000119326.14	genus.Coprococcus3.id.11303	0.0223807661002017	8.66539387704721e-05	9	CTNNAL1	Sigmoid	NA
ENSG00000254473.1	genus.Coprococcus3.id.11303	0.0130353000761219	6.73341341051303e-05	9	RP11-522I20.3	Sigmoid	NA
ENSG00000228701.1	genus.Lachnospira.id.2004	0.00799163472223128	0.000456723172501554	10	TNKS2-AS1	Sigmoid	NA
ENSG00000243789.10	genus.Lachnospira.id.2004	0.0172658185429954	0.000215823248986958	15	JMJD7	Sigmoid	NA
ENSG00000176927.15	genus.Lachnospira.id.2004	0.011668272159266	0.000193128066757739	17	EFCAB5	Sigmoid	NA
ENSG00000226686.7	genus.Lachnospira.id.2004	0.00493912016658768	3.73855063327617e-05	19	LINC01535	Sigmoid	NA
ENSG00000250067.11	genus.Lachnospira.id.2004	0.0353114287648698	0.000374406696290395	19	YJEFN3	Sigmoid	NA
ENSG00000267623.3	genus.Lachnospira.id.2004	0.0119837337147698	6.43202793453834e-06	19	AC022153.1	Sigmoid	NA
ENSG00000281468.1	genus.Lachnospira.id.2004	0.0185396182952371	1.82426259003609e-08	19	CTC-459F4.9	Sigmoid	NA
ENSG00000138767.12	genus.Lachnospira.id.2004	0.0203759170353481	0.000125002481524969	4	CNOT6L	Sigmoid	NA
ENSG00000146243.13	genus.Lachnospira.id.2004	0.0125747316982641	8.10237973091835e-05	6	IRAK1BP1	Sigmoid	NA
ENSG00000198502.5	genus.Lachnospira.id.2004	0.00585020450305296	8.47753373948687e-08	6	HLA-DRB5	Sigmoid	NA
ENSG00000204338.8	genus.Lachnospira.id.2004	0.00668867923093446	0.00018410677984024	6	CYP21A1P	Sigmoid	NA
ENSG00000204351.11	genus.Lachnospira.id.2004	0.0118695430521545	0.000517597605858198	6	SKIV2L	Sigmoid	NA
ENSG00000204528.3	genus.Lachnospira.id.2004	0.00748270575132346	1.34671930977954e-05	6	PSORS1C3	Sigmoid	NA
ENSG00000230521.1	genus.Lachnospira.id.2004	0.00896708631960594	9.05866299013143e-05	6	HCG4P7	Sigmoid	NA
ENSG00000230795.3	genus.Lachnospira.id.2004	0.00732174218222189	0.000412493928848705	6	HLA-K	Sigmoid	NA
ENSG00000230939.1	genus.Lachnospira.id.2004	0.011144053388519	0.000132328732774641	6	RP11-314C16.1	Sigmoid	NA
ENSG00000231852.6	genus.Lachnospira.id.2004	0.011996415125884	1.88685869961117e-07	6	CYP21A2	Sigmoid	NA
ENSG00000239257.1	genus.Lachnospira.id.2004	0.00719556832855232	6.18216221588592e-06	6	RPL23AP1	Sigmoid	NA
ENSG00000244731.7	genus.Lachnospira.id.2004	0.00725955588007593	8.94962952118491e-08	6	C4A	Sigmoid	NA
ENSG00000204381.11	genus.Lachnospira.id.2004	0.0233172231825791	0.000421903307645733	11	LAYN	Sigmoid	NA
ENSG00000254554.1	genus.Lachnospira.id.2004	0.0200116352962181	2.46508590408197e-05	11	RP11-351I24.1	Sigmoid	NA
ENSG00000069493.14	genus.Lachnospira.id.2004	0.00401622737224385	6.20546573012142e-09	12	CLEC2D	Sigmoid	NA
ENSG00000110906.12	genus.Lachnospira.id.2004	0.0334386057651278	0.00019113722866657	12	KCTD10	Sigmoid	NA
ENSG00000139187.9	genus.Lachnospira.id.2004	0.00430639456908333	3.78233522949312e-20	12	KLRG1	Sigmoid	NA
ENSG00000171860.4	genus.Lachnospira.id.2004	0.017006260265547	6.79034873416206e-05	12	C3AR1	Sigmoid	NA
ENSG00000184293.7	genus.Lachnospira.id.2004	0.00233214718007505	4.45326310544236e-09	12	CLECL1	Sigmoid	NA
ENSG00000214776.10	genus.Lachnospira.id.2004	0.00113352889829733	3.16756035904126e-20	12	RP11-726G1.1	Sigmoid	NA
ENSG00000256069.7	genus.Lachnospira.id.2004	0.00179762766251818	7.07475464152312e-36	12	A2MP1	Sigmoid	NA
ENSG00000275764.1	genus.Lachnospira.id.2004	0.0228333345762863	1.00227345594913e-05	12	RP11-582E3.6	Sigmoid	NA
ENSG00000042317.16	genus.Lachnospira.id.2004	0.0158148744592859	1.16495574704145e-05	14	SPATA7	Sigmoid	NA
ENSG00000174373.16	genus.Lachnospira.id.2004	0.0110864887714431	0.000446630624428617	14	RALGAPA1	Sigmoid	NA
ENSG00000258983.2	genus.Lachnospira.id.2004	0.00575459965231193	2.91436226616077e-05	14	RP11-507K2.2	Sigmoid	NA
ENSG00000125166.12	genus.Lachnospira.id.2004	0.0533338747317018	0.000523424308185388	16	GOT2	Sigmoid	NA
ENSG00000157322.17	genus.Lachnospira.id.2004	0.00837871663874286	4.44999437363585e-08	16	CLEC18A	Sigmoid	NA
ENSG00000183458.13	genus.Lachnospira.id.2004	0.0212454345405019	0.000148136961849694	16	RP11-958N24.1	Sigmoid	NA
ENSG00000223496.2	genus.Lachnospira.id.2004	0.00791478297028872	1.06006131977058e-05	16	EXOSC6	Sigmoid	NA
ENSG00000226232.8	genus.Lachnospira.id.2004	0.0123317296483135	3.14139687865708e-06	16	NPIPB14P	Sigmoid	NA
ENSG00000255185.5	genus.Lachnospira.id.2004	0.0114095275646839	5.67716308468593e-10	16	PDXDC2P	Sigmoid	NA
ENSG00000261556.9	genus.Lachnospira.id.2004	0.00909388404058339	6.63328685285432e-08	16	SMG1P7	Sigmoid	NA
ENSG00000101639.18	genus.Lachnospira.id.2004	0.00821098528714542	0.000392120268531112	18	CEP192	Sigmoid	NA
ENSG00000167216.16	genus.Lachnospira.id.2004	0.0277740242363712	1.17780216442007e-06	18	KATNAL2	Sigmoid	FVC
ENSG00000167216.16	genus.Lachnospira.id.2004	0.0277740242363712	1.17780216442007e-06	18	KATNAL2	Sigmoid	FEV1
ENSG00000101247.17	genus.Lachnospira.id.2004	0.0230833585925538	0.000164855235328341	20	NDUFAF5	Sigmoid	NA
ENSG00000153208.16	genus.Lachnospira.id.2004	0.0173484904998428	0.000106711243978189	2	MERTK	Sigmoid	NA
ENSG00000153832.11	genus.Lachnospira.id.2004	0.0269930408797895	8.3369539837697e-07	2	FBXO36	Sigmoid	PEF
ENSG00000153832.11	genus.Lachnospira.id.2004	0.0269930408797895	8.3369539837697e-07	2	FBXO36	Sigmoid	FEV1
ENSG00000153832.11	genus.Lachnospira.id.2004	0.0269930408797895	8.3369539837697e-07	2	FBXO36	Sigmoid	PEF
ENSG00000240344.8	genus.Lachnospira.id.2004	0.00651592118657571	2.6068527031187e-09	2	PPIL3	Sigmoid	NA
ENSG00000259915.2	genus.Lachnospira.id.2004	0.00903885809028242	0.000185430153815566	2	RP11-410E4.1	Sigmoid	NA
ENSG00000071794.15	genus.Lachnospira.id.2004	0.045099845978553	0.000222762773681892	3	HLTF	Sigmoid	NA
ENSG00000259956.1	genus.Lachnospira.id.2004	0.0262639051597192	6.48827319765194e-07	3	RBM15B	Sigmoid	NA
ENSG00000106610.14	genus.Lachnospira.id.2004	0.0102748949653682	7.44600856969028e-07	7	STAG3L4	Sigmoid	NA
ENSG00000198874.12	genus.Lachnospira.id.2004	0.017108569755094	1.69279827176095e-05	7	TYW1	Sigmoid	NA
ENSG00000226824.6	genus.Lachnospira.id.2004	0.00390937347897651	0.000103384290786537	7	RP4-756H11.3	Sigmoid	NA
ENSG00000237310.1	genus.Lachnospira.id.2004	0.0085126747743609	8.02920365170556e-06	7	GS1-124K5.4	Sigmoid	NA
ENSG00000182150.15	genus.Lachnospira.id.2004	0.0250890017518033	0.000165163014337673	9	ERCC6L2	Sigmoid	NA
ENSG00000119977.20	genus.Terrisporobacter.id.11348	0.029993698235815	0.000375802474848333	10	TCTN3	Sigmoid	NA
ENSG00000151963.4	genus.Terrisporobacter.id.11348	0.0191025712224208	2.65840581104912e-06	10	ZNF37CP	Sigmoid	NA
ENSG00000198105.13	genus.Terrisporobacter.id.11348	0.0191078799737939	2.27602282376144e-08	10	ZNF248	Sigmoid	NA
ENSG00000226578.1	genus.Terrisporobacter.id.11348	0.0125051791477964	3.17936675510042e-08	10	RP11-258F22.1	Sigmoid	NA
ENSG00000276805.2	genus.Terrisporobacter.id.11348	0.00997506627026469	1.8172747307796e-08	10	RP11-291L22.9	Sigmoid	NA
ENSG00000143036.16	genus.Terrisporobacter.id.11348	0.0373623019802138	0.000304052425023276	1	SLC44A3	Sigmoid	NA
ENSG00000235358.1	genus.Terrisporobacter.id.11348	0.0194523591551844	0.00061328423730343	1	RP11-399E6.1	Sigmoid	NA
ENSG00000123191.14	genus.Terrisporobacter.id.11348	0.0186038215342499	9.82873227154697e-05	13	ATP7B	Sigmoid	NA
ENSG00000137877.9	genus.Terrisporobacter.id.11348	0.0157918699286406	0.00017202355058822	15	SPTBN5	Sigmoid	NA
ENSG00000140386.12	genus.Terrisporobacter.id.11348	0.0174037008209847	0.000119074923963051	15	SCAPER	Sigmoid	NA
ENSG00000251209.7	genus.Terrisporobacter.id.11348	0.0203285993778261	0.000283347008105496	15	LINC00923	Sigmoid	NA
ENSG00000259422.1	genus.Terrisporobacter.id.11348	0.0135185918408293	0.000372193498219073	15	RP11-593F23.1	Sigmoid	NA
ENSG00000259582.3	genus.Terrisporobacter.id.11348	0.0207907857559251	0.000406296339364694	15	RP11-461F11.3	Sigmoid	NA
ENSG00000279091.1	genus.Terrisporobacter.id.11348	0.0214410316750567	0.000283338964893522	15	RP11-461F11.2	Sigmoid	NA
ENSG00000160321.14	genus.Terrisporobacter.id.11348	0.0227700907324468	2.1225860655668e-05	19	ZNF208	Sigmoid	NA
ENSG00000109270.12	genus.Terrisporobacter.id.11348	0.0422517922379512	0.000453800654449374	4	LAMTOR3	Sigmoid	NA
ENSG00000151806.13	genus.Terrisporobacter.id.11348	0.0238444191525468	0.000115920540166852	4	GUF1	Sigmoid	NA
ENSG00000163281.11	genus.Terrisporobacter.id.11348	0.0277680525696714	1.28170674785192e-05	4	GNPDA2	Sigmoid	NA
ENSG00000163945.15	genus.Terrisporobacter.id.11348	0.0227989348264317	4.4398255301515e-07	4	UVSSA	Sigmoid	NA
ENSG00000179979.8	genus.Terrisporobacter.id.11348	0.0167989465523407	3.70848466994661e-08	4	CRIPAK	Sigmoid	Ankylosing spondylitis
ENSG00000251022.6	genus.Terrisporobacter.id.11348	0.0812241252370422	2.88834884428354e-05	4	THAP9-AS1	Sigmoid	NA
ENSG00000112530.11	genus.Terrisporobacter.id.11348	0.0132952371288942	0.000214503900500213	6	PACRG	Sigmoid	NA
ENSG00000186470.13	genus.Terrisporobacter.id.11348	0.00981759715310925	2.34791814986033e-05	6	BTN3A2	Sigmoid	NA
ENSG00000241549.8	genus.Terrisporobacter.id.11348	0.0146553934488798	0.000298297279674046	6	GUSBP2	Sigmoid	NA
ENSG00000221947.7	genus.Terrisporobacter.id.11348	0.00879149762322358	1.47088844022616e-05	8	XKR9	Sigmoid	NA
ENSG00000172613.7	genus.Terrisporobacter.id.11348	0.0257084653515084	0.000393091194331385	11	RAD9A	Sigmoid	NA
ENSG00000255517.6	genus.Terrisporobacter.id.11348	0.0273455251975906	8.18093798467595e-05	11	CTD-3074O7.5	Sigmoid	NA
ENSG00000028203.17	genus.Terrisporobacter.id.11348	0.0473729324881148	0.000245469581095797	12	VEZT	Sigmoid	NA
ENSG00000111788.10	genus.Terrisporobacter.id.11348	0.00199812095915689	4.22952233409063e-09	12	RP11-22B23.1	Sigmoid	NA
ENSG00000139187.9	genus.Terrisporobacter.id.11348	0.00677467441554429	4.85501538246851e-35	12	KLRG1	Sigmoid	NA
ENSG00000139405.15	genus.Terrisporobacter.id.11348	0.0369776427185953	0.000314552200404438	12	RITA1	Sigmoid	NA
ENSG00000171860.4	genus.Terrisporobacter.id.11348	0.0269226886405181	4.77028995120913e-05	12	C3AR1	Sigmoid	NA
ENSG00000214776.10	genus.Terrisporobacter.id.11348	0.00178700303178884	1.16246863250479e-25	12	RP11-726G1.1	Sigmoid	NA
ENSG00000215241.3	genus.Terrisporobacter.id.11348	0.0287381547803453	0.000448671679943363	12	RP11-266K4.9	Sigmoid	NA
ENSG00000231887.6	genus.Terrisporobacter.id.11348	0.0114159864525475	0.000375011902577917	12	PRH1	Sigmoid	NA
ENSG00000260423.1	genus.Terrisporobacter.id.11348	0.00757922417199983	7.66579138167304e-07	12	RP13-735L24.1	Sigmoid	NA
ENSG00000119685.19	genus.Terrisporobacter.id.11348	0.0567938432772051	6.34954655551076e-05	14	TTLL5	Sigmoid	NA
ENSG00000267251.2	genus.Terrisporobacter.id.11348	0.035628890117975	0.000106520208679167	18	AC139100.3	Sigmoid	NA
ENSG00000101306.10	genus.Terrisporobacter.id.11348	0.0196267690147803	1.33984330934055e-06	20	MYLK2	Sigmoid	NA
ENSG00000124207.16	genus.Terrisporobacter.id.11348	0.0312245522899446	0.000340479743989656	20	CSE1L	Sigmoid	NA
ENSG00000232388.4	genus.Terrisporobacter.id.11348	0.0575431333292554	9.71497407759312e-05	20	LINC00493	Sigmoid	NA
ENSG00000138078.15	genus.Terrisporobacter.id.11348	0.0339338640712202	0.00039843554388579	2	PREPL	Sigmoid	NA
ENSG00000186684.12	genus.Terrisporobacter.id.11348	0.0325188861031202	1.09437155147118e-05	2	CYP27C1	Sigmoid	NA
ENSG00000145020.15	genus.Terrisporobacter.id.11348	0.0163253564564498	0.000295418538162555	3	AMT	Sigmoid	NA
ENSG00000145029.13	genus.Terrisporobacter.id.11348	0.0229128677729672	0.000312024750639818	3	NICN1	Sigmoid	NA
ENSG00000206530.10	genus.Terrisporobacter.id.11348	0.046455373742947	0.00011060188906477	3	CFAP44	Sigmoid	NA
ENSG00000223797.5	genus.Terrisporobacter.id.11348	0.0273920621950511	9.69440202237461e-05	3	ENTPD3-AS1	Sigmoid	NA
ENSG00000244515.1	genus.Terrisporobacter.id.11348	0.0325390442715527	0.000597415353289706	3	KRT18P34	Sigmoid	NA
ENSG00000253404.1	genus.Terrisporobacter.id.11348	0.010227303590575	0.000609115988927607	5	AC034243.1	Sigmoid	NA
ENSG00000127957.17	genus.Terrisporobacter.id.11348	0.0489031890101884	2.48613356533796e-05	7	PMS2P3	Sigmoid	Atrial_fibrillation
ENSG00000127957.17	genus.Terrisporobacter.id.11348	0.0489031890101884	2.48613356533796e-05	7	PMS2P3	Sigmoid	Hypertension
ENSG00000127957.17	genus.Terrisporobacter.id.11348	0.0489031890101884	2.48613356533796e-05	7	PMS2P3	Sigmoid	Osteitis deformans [Paget's disease of bone]
ENSG00000205583.13	genus.Terrisporobacter.id.11348	0.0176088365827246	0.000112077027242191	7	STAG3L1	Sigmoid	NA
ENSG00000272391.5	genus.Terrisporobacter.id.11348	0.0486899754908812	9.39618207112778e-05	7	POM121C	Sigmoid	NA
ENSG00000185904.11	genus.DefluviitaleaceaeUCG011.id.11287	0.00968328852813764	4.34679511981119e-05	10	LINC00839	Sigmoid	NA
ENSG00000216937.13	genus.DefluviitaleaceaeUCG011.id.11287	0.0224494086393672	2.79179980757849e-06	10	CCDC7	Sigmoid	NA
ENSG00000226578.1	genus.DefluviitaleaceaeUCG011.id.11287	0.0112237431353319	0.000116773000282738	10	RP11-258F22.1	Sigmoid	NA
ENSG00000276805.2	genus.DefluviitaleaceaeUCG011.id.11287	0.00892744587068057	0.00052655035255194	10	RP11-291L22.9	Sigmoid	NA
ENSG00000085832.16	genus.DefluviitaleaceaeUCG011.id.11287	0.0311696041377199	4.43204399492023e-05	1	EPS15	Sigmoid	NA
ENSG00000086015.20	genus.DefluviitaleaceaeUCG011.id.11287	0.0204599021121426	5.55070746840006e-06	1	MAST2	Sigmoid	NA
ENSG00000117601.13	genus.DefluviitaleaceaeUCG011.id.11287	0.0197898881056514	4.2375906544397e-05	1	SERPINC1	Sigmoid	NA
ENSG00000184389.9	genus.DefluviitaleaceaeUCG011.id.11287	0.0210842262143071	5.19077437999249e-05	1	A3GALT2	Sigmoid	NA
ENSG00000140382.14	genus.DefluviitaleaceaeUCG011.id.11287	0.0393739957085356	0.000224224544612878	15	HMG20A	Sigmoid	NA
ENSG00000140386.12	genus.DefluviitaleaceaeUCG011.id.11287	0.0156890523130034	0.000121753505936444	15	SCAPER	Sigmoid	NA
ENSG00000166140.17	genus.DefluviitaleaceaeUCG011.id.11287	0.032520377237236	1.33972884425209e-06	15	ZFYVE19	Sigmoid	NA
ENSG00000168803.14	genus.DefluviitaleaceaeUCG011.id.11287	0.0116438231017408	0.000265435761979623	15	ADAL	Sigmoid	NA
ENSG00000171763.18	genus.DefluviitaleaceaeUCG011.id.11287	0.0186585255337942	0.00046800363424885	15	SPATA5L1	Sigmoid	NA
ENSG00000259422.1	genus.DefluviitaleaceaeUCG011.id.11287	0.0122086395643579	0.000510230847638067	15	RP11-593F23.1	Sigmoid	NA
ENSG00000259520.5	genus.DefluviitaleaceaeUCG011.id.11287	0.0118153911275729	0.000560110033162213	15	CTD-2651B20.3	Sigmoid	NA
ENSG00000278769.1	genus.DefluviitaleaceaeUCG011.id.11287	0.0227060998509829	1.86972113715674e-05	15	CTD-2036P10.5	Sigmoid	NA
ENSG00000196381.10	genus.DefluviitaleaceaeUCG011.id.11287	0.0357268354386756	5.34053410178859e-05	19	ZNF781	Sigmoid	NA
ENSG00000226686.7	genus.DefluviitaleaceaeUCG011.id.11287	0.00694431765506111	1.2032244355195e-05	19	LINC01535	Sigmoid	NA
ENSG00000128262.8	genus.DefluviitaleaceaeUCG011.id.11287	0.023373216263349	0.00010003945074881	22	POM121L9P	Sigmoid	NA
ENSG00000279845.1	genus.DefluviitaleaceaeUCG011.id.11287	0.0283379566863226	0.000199940800795429	4	RP11-6L6.4	Sigmoid	NA
ENSG00000130024.14	genus.DefluviitaleaceaeUCG011.id.11287	0.0416582533738691	0.000292686052051329	6	PHF10	Sigmoid	NA
ENSG00000187987.9	genus.DefluviitaleaceaeUCG011.id.11287	0.0119193516349756	5.32059304742866e-08	6	ZSCAN23	Sigmoid	NA
ENSG00000197279.3	genus.DefluviitaleaceaeUCG011.id.11287	0.0155184952160519	0.000134582422622175	6	ZNF165	Sigmoid	NA
ENSG00000216901.1	genus.DefluviitaleaceaeUCG011.id.11287	0.00690804488258061	1.20013525745673e-07	6	ZNF603P	Sigmoid	NA
ENSG00000235109.7	genus.DefluviitaleaceaeUCG011.id.11287	0.0147817736762719	5.87808187938648e-08	6	ZSCAN31	Sigmoid	NA
ENSG00000244731.7	genus.DefluviitaleaceaeUCG011.id.11287	0.0098653439445895	0.000149230018709353	6	C4A	Sigmoid	NA
ENSG00000279170.1	genus.DefluviitaleaceaeUCG011.id.11287	0.01522496150805	0.000187072618243236	6	RP1-199J3.6	Sigmoid	NA
ENSG00000176623.11	genus.DefluviitaleaceaeUCG011.id.11287	0.0216643616857487	2.59625604255499e-07	8	RMDN1	Sigmoid	NA
ENSG00000149292.16	genus.DefluviitaleaceaeUCG011.id.11287	0.0201496656065233	6.69289589777332e-05	11	TTC12	Sigmoid	NA
ENSG00000110811.19	genus.DefluviitaleaceaeUCG011.id.11287	0.0292643724333705	2.58997328858593e-07	12	P3H3	Sigmoid	NA
ENSG00000111788.10	genus.DefluviitaleaceaeUCG011.id.11287	0.00179629933424154	9.89337810673451e-33	12	RP11-22B23.1	Sigmoid	NA
ENSG00000134283.17	genus.DefluviitaleaceaeUCG011.id.11287	0.0400516692272049	1.94718126738699e-06	12	PPHLN1	Sigmoid	FEV1/FVC
ENSG00000139168.7	genus.DefluviitaleaceaeUCG011.id.11287	0.0308841959095711	5.02082387729775e-05	12	ZCRB1	Sigmoid	FEV1/FVC
ENSG00000139187.9	genus.DefluviitaleaceaeUCG011.id.11287	0.00610960503142722	2.89229267539161e-16	12	KLRG1	Sigmoid	NA
ENSG00000171860.4	genus.DefluviitaleaceaeUCG011.id.11287	0.0242920883997408	4.15261595479758e-05	12	C3AR1	Sigmoid	NA
ENSG00000184293.7	genus.DefluviitaleaceaeUCG011.id.11287	0.00331063727897539	7.45675384100241e-06	12	CLECL1	Sigmoid	NA
ENSG00000214776.10	genus.DefluviitaleaceaeUCG011.id.11287	0.00160738915025561	5.44732741150262e-16	12	RP11-726G1.1	Sigmoid	NA
ENSG00000214826.5	genus.DefluviitaleaceaeUCG011.id.11287	0.00455953259166823	5.8463235453033e-12	12	DDX12P	Sigmoid	NA
ENSG00000256069.7	genus.DefluviitaleaceaeUCG011.id.11287	0.00254891249105656	1.67555963865412e-09	12	A2MP1	Sigmoid	NA
ENSG00000257225.1	genus.DefluviitaleaceaeUCG011.id.11287	0.0153449577121156	0.00058837529789568	12	RP11-328C8.4	Sigmoid	NA
ENSG00000178952.10	genus.DefluviitaleaceaeUCG011.id.11287	0.0255559568490568	0.000611280018625303	16	TUFM	Sigmoid	NA
